,profile
5986,3.0745
5987,3.0745
5988,3.0745
5989,3.0745
5990,3.0745
5991,3.0745
5992,3.0745
5993,3.0745
5994,3.0745
5995,3.0745
5996,3.0745
5997,3.0745
5998,3.0745
5999,3.0745
6000,3.0745
6001,3.0745
6002,3.0745
6003,3.0745
6004,3.0745
6005,3.0745
6006,3.0745
6007,3.0745
6008,3.0745
6009,3.0745
6010,3.0745
6011,3.0745
6012,3.0745
6013,3.0745
6014,3.0745
6015,3.0745
6016,3.0745
6017,3.0745
6018,3.0745
6019,3.0745
6020,3.0745
6021,3.0745
6022,3.0745
6023,3.0745
6024,3.0745
6025,3.0745
6026,3.0745
6027,3.0745
6028,3.0745
6029,3.0745
6030,3.0745
6031,3.0745
6032,3.0745
6033,3.0745
6034,3.0745
6035,3.0745
6036,3.0745
6037,3.0745
6038,3.0745
6039,3.0745
6040,3.0745
6041,3.0745
6042,3.0745
6043,3.0745
6044,3.0745
6045,3.0745
6046,3.0745
6047,3.0745
6048,3.0745
6049,3.0745
6050,3.0745
6051,3.0745
6052,3.0745
6053,3.0745
6054,3.0745
6055,3.0745
6056,3.0745
6057,3.0745
6058,3.0745
6059,3.0745
6060,3.0745
6061,3.0745
6062,3.0745
6063,3.0745
6064,3.0745
6065,3.0745
6066,3.0745
6067,3.0745
6068,3.0745
6069,3.0745
6070,3.0745
6071,3.0745
6072,3.0745
6073,3.0745
6074,3.0745
6075,3.0745
6076,3.0745
6077,3.0745
6078,3.0745
6079,3.0745
6080,3.0745
6081,3.0745
6082,3.0745
6083,3.0745
6084,3.0745
6085,3.0745
6086,3.0745
6087,3.0745
6088,3.0745
6089,3.0745
6090,3.0745
6091,3.0745
6092,3.0745
6093,3.0745
6094,3.0745
6095,3.0745
6096,3.0745
6097,3.0745
6098,3.0745
6099,3.0745
6100,3.0745
6101,3.0745
6102,3.0745
6103,3.0745
6104,3.0745
6105,3.0745
6106,3.0745
6107,3.0745
6108,3.0745
6109,3.0745
6110,3.0745
6111,3.0745
6112,3.0745
6113,3.0745
6114,3.0745
6115,3.0745
6116,3.0745
6117,3.0745
6118,3.0745
6119,3.0745
6120,3.0745
6121,3.0745
6122,3.0745
6123,3.0745
6124,3.0745
6125,3.0745
6126,3.0745
6127,3.0745
6128,3.0745
6129,3.0745
6130,3.0745
6131,3.0745
6132,3.0745
6133,3.0745
6134,3.0745
6135,3.0745
6136,3.0745
6137,3.0745
6138,3.0745
6139,3.0745
6140,3.0745
6141,3.0745
6142,3.0745
6143,3.0745
6144,3.0745
6145,3.0745
6146,3.0745
6147,3.0745
6148,3.0745
6149,3.0745
6150,3.0745
6151,3.0745
6152,3.0745
6153,3.0745
6154,3.0745
6155,3.0745
6156,3.0745
6157,3.0745
6158,3.0745
6159,3.0745
6160,3.0745
6161,3.0745
6162,3.0745
6163,3.0745
6164,3.0745
6165,3.0745
6166,3.0745
6167,3.0745
6168,3.0745
6169,3.0745
6170,3.0745
6171,3.0745
6172,3.0745
6173,3.0745
6174,3.0745
6175,3.0745
6176,3.0745
6177,3.0745
6178,3.0745
6179,3.0745
6180,3.0745
6181,3.0745
6182,3.0745
6183,3.0745
6184,3.0745
6185,3.0745
6186,3.0745
6187,3.0745
6188,3.0745
6189,3.0745
6190,3.0745
6191,3.0745
6192,3.0745
6193,3.0745
6194,3.0745
6195,3.0745
6196,3.0745
6197,3.0745
6198,3.0745
6199,3.0745
6200,3.0745
6201,3.0745
6202,3.0745
6203,3.0745
6204,3.0745
6205,3.0745
6206,3.0745
6207,3.0745
6208,3.0745
6209,3.0745
6210,3.0745
6211,3.0745
6212,3.0745
6213,3.0745
6214,3.0745
6215,3.0745
6216,3.0745
6217,3.0745
6218,3.0745
6219,3.0745
6220,3.0745
6221,3.0745
6222,3.0745
6223,3.0745
6224,3.0745
6225,3.0745
6226,3.0745
6227,3.0745
6228,3.0745
6229,3.0745
6230,3.0745
6231,3.0745
6232,3.0745
6233,3.0745
6234,3.0745
6235,3.0745
6236,3.0745
6237,3.0745
6238,3.0745
6239,3.0745
6240,3.0745
6241,3.0745
6242,3.0745
6243,3.0745
6244,3.0745
6245,3.0745
6246,3.0745
6247,3.0745
6248,3.0745
6249,3.0745
6250,3.0745
6251,3.0745
6252,3.0745
6253,3.0745
6254,3.0745
6255,3.0745
6256,3.0745
6257,3.0745
6258,3.0745
6259,3.0745
6260,3.0745
6261,3.0745
6262,3.0745
6263,3.0745
6264,3.0745
6265,3.0745
6266,3.0745
6267,3.0745
6268,3.0745
6269,3.0745
6270,3.0745
6271,3.0745
6272,3.0745
6273,3.0745
6274,3.0745
6275,3.0745
6276,3.0745
6277,3.0745
6278,3.0745
6279,3.0745
6280,3.0745
6281,3.0745
6282,3.0745
6283,3.0745
6284,3.0745
6285,3.0745
6286,3.0745
6287,3.0745
6288,3.0745
6289,3.0745
6290,3.0745
6291,3.0745
6292,3.0745
6293,3.0745
6294,3.0745
6295,3.0745
6296,3.0745
6297,3.0745
6298,3.0745
6299,3.0745
6300,3.0745
6301,3.0745
6302,3.0745
6303,3.0745
6304,3.0745
6305,3.0745
6306,3.0745
6307,3.0745
6308,3.0745
6309,3.0745
6310,3.0745
6311,3.0745
6312,3.0745
6313,3.0745
6314,3.0745
6315,3.0745
6316,3.0745
6317,3.0745
6318,3.0745
6319,3.0745
6320,3.0745
6321,3.0745
6322,3.0745
6323,3.0745
6324,3.0745
6325,3.0745
6326,3.0745
6327,3.0745
6328,3.0745
6329,3.0745
6330,3.0745
6331,3.0745
6332,3.0745
6333,3.0745
6334,3.0745
6335,3.0745
6336,3.0745
6337,3.0745
6338,3.0745
6339,3.0745
6340,3.0745
6341,3.0745
6342,3.0745
6343,3.0745
6344,3.0745
6345,3.0745
6346,3.0745
6347,3.0745
6348,3.0745
6349,3.0745
6350,3.0745
6351,3.0745
6352,3.0745
6353,3.0745
6354,3.0745
6355,3.0745
6356,3.0745
6357,3.0745
6358,3.0745
6359,3.0745
6360,3.0745
6361,3.0745
6362,3.0745
6363,3.0745
6364,3.0745
6365,3.0745
6366,3.0745
6367,3.0745
6368,3.0745
6369,3.0745
6370,3.0745
6371,3.0745
6372,3.0745
6373,3.0745
6374,3.0745
6375,3.0745
6376,3.0745
6377,3.0745
6378,3.0745
6379,3.0745
6380,3.0745
6381,3.0745
6382,3.0745
6383,3.0745
6384,3.0745
6385,3.0745
6386,3.0745
6387,3.0745
6388,3.0745
6389,3.0745
6390,3.0745
6391,3.0745
6392,3.0745
6393,3.0745
6394,3.0745
6395,3.0745
6396,3.0745
6397,3.0745
6398,3.0745
6399,3.0745
6400,3.0745
6401,3.0745
6402,3.0745
6403,3.0745
6404,3.0745
6405,3.0745
6406,3.0745
6407,3.0745
6408,3.0745
6409,3.0745
6410,3.0745
6411,3.0745
6412,3.0745
6413,3.0745
6414,3.0745
6415,3.0745
6416,3.0745
6417,3.0745
6418,3.0745
6419,3.0745
6420,3.0745
6421,3.0745
6422,3.0745
6423,3.0745
6424,3.0745
6425,3.0745
6426,3.0745
6427,3.0745
6428,3.0745
6429,3.0745
6430,3.0745
6431,3.0745
6432,3.0745
6433,3.0745
6434,3.0745
6435,3.0745
6436,3.0745
6437,3.0745
6438,3.0745
6439,3.0745
6440,3.0745
6441,3.0745
6442,3.0745
6443,3.0745
6444,3.0745
6445,3.0745
6446,3.0745
6447,3.0745
6448,3.0745
6449,3.0745
6450,3.0745
6451,3.0745
6452,3.0745
6453,3.0745
6454,3.0745
6455,3.0745
6456,3.0745
6457,3.0745
6458,3.0745
6459,3.0745
6460,3.0745
6461,3.0745
6462,3.0745
6463,3.0745
6464,3.0745
6465,3.0745
6466,3.0745
6467,3.0745
6468,3.0745
6469,3.0745
6470,3.0745
6471,3.0745
6472,3.0745
6473,3.0745
6474,3.0745
6475,3.0745
6476,3.0745
6477,3.0745
6478,3.0745
6479,3.0745
6480,3.0745
6481,3.0745
6482,3.0745
6483,3.0745
6484,3.0745
6485,3.0745
6486,3.0745
6487,3.0745
6488,3.0745
6489,3.0745
6490,3.0745
6491,3.0745
6492,3.0745
6493,3.0745
6494,3.0745
6495,3.0745
6496,3.0745
6497,3.0745
6498,3.0745
6499,3.0745
6500,3.0745
6501,3.0745
6502,3.0745
6503,3.0745
6504,3.0745
6505,3.0745
6506,3.0745
6507,3.0745
6508,3.0745
6509,3.0745
6510,3.0745
6511,3.0745
6512,3.0745
6513,3.0745
6514,3.0745
6515,3.0745
6516,3.0745
6517,3.0745
6518,3.0745
6519,3.0745
6520,3.0745
6521,3.0745
6522,3.0745
6523,3.0745
6524,3.0745
6525,3.0745
6526,3.0745
6527,3.0745
6528,3.2337
6529,3.2337
6530,3.2337
6531,3.2337
6532,3.2337
6533,3.2337
6534,3.2337
6535,3.2337
6536,3.2337
6537,3.2337
6538,3.2337
6539,3.2337
6540,3.2337
6541,3.2337
6542,3.2337
6543,3.2337
6544,3.2337
6545,3.2337
6546,3.2337
6547,3.2337
6548,3.2337
6549,3.2337
6550,3.2337
6551,3.2337
6552,3.2337
6553,3.2337
6554,3.2337
6555,3.2337
6556,3.2337
6557,3.2337
6558,3.2337
6559,3.2337
6560,3.2337
6561,3.2337
6562,3.2337
6563,3.2337
6564,3.2337
6565,3.2337
6566,3.2337
6567,3.2337
6568,3.2337
6569,3.2337
6570,3.2337
6571,3.2337
6572,3.2337
6573,3.2337
6574,3.2337
6575,3.2337
6576,3.2337
6577,3.2337
6578,3.2337
6579,3.2337
6580,3.2337
6581,3.2337
6582,3.2337
6583,3.2337
6584,3.2337
6585,3.2337
6586,3.2337
6587,3.2337
6588,3.2337
6589,3.2337
6590,3.2337
6591,3.2337
6592,3.2337
6593,3.2337
6594,3.2337
6595,3.2337
6596,3.2337
6597,3.2337
6598,3.2337
6599,3.2337
6600,3.2337
6601,3.2337
6602,3.2337
6603,3.2337
6604,3.2337
6605,3.2337
6606,3.2337
6607,3.2337
6608,3.2337
6609,3.2337
6610,3.2337
6611,3.2337
6612,3.2337
6613,3.2337
6614,3.2337
6615,3.2337
6616,3.2337
6617,3.2337
6618,3.2337
6619,3.2337
6620,3.2337
6621,3.2337
6622,3.2337
6623,3.2337
6624,3.2337
6625,3.2337
6626,3.2337
6627,3.2337
6628,3.2337
6629,3.2337
6630,3.2337
6631,3.2337
6632,3.2337
6633,3.2337
6634,3.2337
6635,3.2337
6636,3.2337
6637,3.2337
6638,3.2337
6639,3.2337
6640,3.2337
6641,3.2337
6642,3.2337
6643,3.2337
6644,3.2337
6645,3.2337
6646,3.2337
6647,3.2337
6648,3.2337
6649,3.2337
6650,3.2337
6651,3.2337
6652,3.2337
6653,3.2337
6654,3.2337
6655,3.2337
6656,3.2337
6657,3.2337
6658,3.2337
6659,3.2337
6660,3.2337
6661,3.2337
6662,3.2337
6663,3.2337
6664,3.2337
6665,3.2337
6666,3.2337
6667,3.2337
6668,3.2337
6669,3.2337
6670,3.2337
6671,3.2337
6672,3.2337
6673,3.2337
6674,3.2337
6675,3.2337
6676,3.2337
6677,3.2337
6678,3.2337
6679,3.2337
6680,3.2337
6681,3.2337
6682,3.2337
6683,3.2337
6684,3.2337
6685,3.2337
6686,3.2337
6687,3.2337
6688,3.2337
6689,3.2337
6690,3.2337
6691,3.2337
6692,3.2337
6693,3.2337
6694,3.2337
6695,3.2337
6696,3.2337
6697,3.2337
6698,3.2337
6699,3.2337
6700,3.2337
6701,3.2337
6702,3.2337
6703,3.2337
6704,3.2337
6705,3.2337
6706,3.2337
6707,3.2337
6708,3.2337
6709,3.2337
6710,3.2337
6711,3.2337
6712,3.2337
6713,3.2337
6714,3.2337
6715,3.2337
6716,3.2337
6717,3.2337
6718,3.2337
6719,3.2337
6720,3.2337
6721,3.2337
6722,3.2337
6723,3.2337
6724,3.2337
6725,3.2337
6726,3.2337
6727,3.2337
6728,3.2337
6729,3.2337
6730,3.2337
6731,3.2337
6732,3.2337
6733,3.2337
6734,3.2337
6735,3.2337
6736,3.2337
6737,3.2337
6738,3.2337
6739,3.2337
6740,3.2337
6741,3.2337
6742,3.2337
6743,3.2337
6744,3.2337
6745,3.2337
6746,3.2337
6747,3.2337
6748,3.2337
6749,3.2337
6750,3.2337
6751,3.2337
6752,3.2337
6753,3.2337
6754,3.2337
6755,3.2337
6756,3.2337
6757,3.2337
6758,3.2337
6759,3.2337
6760,3.2337
6761,3.2337
6762,3.2337
6763,3.2337
6764,3.2337
6765,3.2337
6766,3.2337
6767,3.2337
6768,3.2337
6769,3.2337
6770,3.2337
6771,3.2337
6772,3.2337
6773,3.2337
6774,3.2337
6775,3.2337
6776,3.2337
6777,3.2337
6778,3.2337
6779,3.2337
6780,3.2337
6781,3.2337
6782,3.2337
6783,3.2337
6784,3.2337
6785,3.2337
6786,3.2337
6787,3.2337
6788,3.2337
6789,3.2337
6790,3.2337
6791,3.2337
6792,3.2337
6793,3.2337
6794,3.2337
6795,3.2337
6796,3.2337
6797,3.2337
6798,3.2337
6799,3.2337
6800,3.2337
6801,3.2337
6802,3.2337
6803,3.2337
6804,3.2337
6805,3.2337
6806,3.2337
6807,3.2337
6808,3.2337
6809,3.2337
6810,3.2337
6811,3.2337
6812,3.2337
6813,3.2337
6814,3.2337
6815,3.2337
6816,3.2337
6817,3.2337
6818,3.2337
6819,3.2337
6820,3.2337
6821,3.2337
6822,3.2337
6823,3.2337
6824,3.2337
6825,3.2337
6826,3.2337
6827,3.2337
6828,3.2337
6829,3.2337
6830,3.2337
6831,3.2337
6832,3.2337
6833,3.2337
6834,3.2337
6835,3.2337
6836,3.2337
6837,3.2337
6838,3.2337
6839,3.2337
6840,3.2337
6841,3.2337
6842,3.2337
6843,3.2337
6844,3.2337
6845,3.2337
6846,3.2337
6847,3.2337
6848,3.2337
6849,3.2337
6850,3.2337
6851,3.2337
6852,3.2337
6853,3.2337
6854,3.2337
6855,3.2337
6856,3.2337
6857,3.2337
6858,3.2337
6859,3.2337
6860,3.2337
6861,3.2337
6862,3.2337
6863,3.2337
6864,3.2337
6865,3.2337
6866,3.2337
6867,3.2337
6868,3.2337
6869,3.2337
6870,3.2337
6871,3.2337
6872,3.2337
6873,3.2337
6874,3.2337
6875,3.2337
6876,3.2337
6877,3.2337
6878,3.2337
6879,3.2337
6880,3.2337
6881,3.2337
6882,3.2337
6883,3.2337
6884,3.2337
6885,3.2337
6886,3.2337
6887,3.2337
6888,3.2337
6889,3.2337
6890,3.2337
6891,3.2337
6892,3.2337
6893,3.2337
6894,3.2337
6895,3.2337
6896,3.2337
6897,3.2337
6898,3.2337
6899,3.2337
6900,3.2337
6901,3.2337
6902,3.2337
6903,3.2337
6904,3.2337
6905,3.2337
6906,3.2337
6907,3.2337
6908,3.2337
6909,3.2337
6910,3.2337
6911,3.2337
6912,3.2337
6913,3.2337
6914,3.2337
6915,3.2337
6916,3.2337
6917,3.2337
6918,3.2337
6919,3.2337
6920,3.2337
6921,3.2337
6922,3.2337
6923,3.2337
6924,3.2337
6925,3.2337
6926,3.2337
6927,3.2337
6928,3.2337
6929,3.2337
6930,3.2337
6931,3.2337
6932,3.2337
6933,3.2337
6934,3.2337
6935,3.2337
6936,3.2337
6937,3.2337
6938,3.2337
6939,3.2337
6940,3.2337
6941,3.2337
6942,3.2337
6943,3.2337
6944,3.2337
6945,3.2337
6946,3.2337
6947,3.2337
6948,3.2337
6949,3.2337
6950,3.2337
6951,3.2337
6952,3.2337
6953,3.2337
6954,3.2337
6955,3.2337
6956,3.2337
6957,3.2337
6958,3.2337
6959,3.2337
6960,3.2337
6961,3.2337
6962,3.2337
6963,3.2337
6964,3.2337
6965,3.2337
6966,3.2337
6967,3.2337
6968,3.2337
6969,3.2337
6970,3.2337
6971,3.2337
6972,3.2337
6973,3.2337
6974,3.2337
6975,3.2337
6976,3.2337
6977,3.2337
6978,3.2337
6979,3.2337
6980,3.2337
6981,3.2337
6982,3.2337
6983,3.2337
6984,3.2337
6985,3.2337
6986,3.2337
6987,3.2337
6988,3.2337
6989,3.2337
6990,3.2337
6991,3.2337
6992,3.2337
6993,3.2337
6994,3.2337
6995,3.2337
6996,3.2337
6997,3.2337
6998,3.2337
6999,3.2337
7000,3.2337
7001,3.2337
7002,3.2337
7003,3.2337
7004,3.2337
7005,3.2337
7006,3.2337
7007,3.2337
7008,3.2337
7009,3.2337
7010,3.2337
7011,3.2337
7012,3.2337
7013,3.2337
7014,3.2337
7015,3.2337
7016,3.2337
7017,3.2337
7018,3.2337
7019,3.2337
7020,3.2337
7021,3.2337
7022,3.2337
7023,3.2337
7024,3.2337
7025,3.2337
7026,3.2337
7027,3.2337
7028,3.2337
7029,3.2337
7030,3.2337
7031,3.2337
7032,3.2337
7033,3.2337
7034,3.2337
7035,3.2337
7036,3.2337
7037,3.2337
7038,3.2337
7039,3.2337
7040,3.2337
7041,3.2337
7042,3.2337
7043,3.2337
7044,3.2337
7045,3.2337
7046,3.2337
7047,3.2337
7048,3.2337
7049,3.2337
7050,3.2337
7051,3.2337
7052,3.2337
7053,3.2337
7054,3.2337
7055,3.2337
7056,3.2337
7057,3.2337
7058,3.2337
7059,3.2337
7060,3.2337
7061,3.2337
7062,3.2337
7063,3.2337
7064,3.2337
7065,3.2337
7066,3.2337
7067,3.2337
7068,3.2337
7069,3.2337
7070,3.2337
7071,3.2337
7072,3.2337
7073,3.2337
7074,3.2337
7075,3.2337
7076,3.2337
7077,3.2337
7078,3.2337
7079,3.2337
7080,3.2337
7081,3.2337
7082,3.2337
7083,3.2337
7084,3.2337
7085,3.2337
7086,3.2337
7087,3.2337
7088,3.2337
7089,3.2337
7090,3.2337
7091,3.2337
7092,3.2337
7093,3.2337
7094,3.2337
7095,3.2337
7096,3.2337
7097,3.2337
7098,3.2337
7099,3.2337
7100,3.2337
7101,3.2337
7102,3.2337
7103,3.2337
7104,3.2337
7105,3.2337
7106,3.2337
7107,3.2337
7108,3.2337
7109,3.2337
7110,3.2337
7111,3.2337
7112,3.2337
7113,3.2337
7114,3.2337
7115,3.2337
7116,3.2337
7117,3.2337
7118,3.2337
7119,3.2337
7120,3.2337
7121,3.2337
7122,3.2337
7123,3.2337
7124,3.2337
7125,3.2337
7126,3.2337
7127,3.2337
7128,3.2337
7129,3.2337
7130,3.2337
7131,3.2337
7132,3.2337
7133,3.2337
7134,3.2337
7135,3.2337
7136,3.2337
7137,3.2337
7138,3.2337
7139,3.2337
7140,3.2337
7141,3.2337
7142,3.2337
7143,3.2337
7144,3.2337
7145,3.2337
7146,3.2337
7147,3.2337
7148,3.2337
7149,3.2337
7150,3.2337
7151,3.2337
7152,3.2337
7153,3.2337
7154,3.2337
7155,3.2337
7156,3.2337
7157,3.2337
7158,3.2337
7159,3.2337
7160,3.2337
7161,3.2337
7162,3.2337
7163,3.2337
7164,3.2337
7165,3.2337
7166,3.2337
7167,3.2337
7168,3.2337
7169,3.2337
7170,3.2337
7171,3.2337
7172,3.2337
7173,3.2337
7174,3.2337
7175,3.2337
7176,3.2337
7177,3.2337
7178,3.2337
7179,3.2337
7180,3.2337
7181,3.2337
7182,3.2337
7183,3.2337
7184,3.2337
7185,3.2337
7186,3.2337
7187,3.2337
7188,3.2337
7189,3.2337
7190,3.2337
7191,3.2337
7192,3.2337
7193,3.2337
7194,3.2337
7195,3.2337
7196,3.2337
7197,3.2337
7198,3.2337
7199,3.2337
7200,3.2337
7201,3.2337
7202,3.2337
7203,3.2337
7204,3.2337
7205,3.2337
7206,3.2337
7207,3.2337
7208,3.2337
7209,3.2337
7210,3.2337
7211,3.2337
7212,3.2337
7213,3.2337
7214,3.2337
7215,3.2337
7216,3.2337
7217,3.2337
7218,3.2337
7219,3.2337
7220,3.2337
7221,3.2337
7222,3.2337
7223,3.2337
7224,3.2337
7225,3.2337
7226,3.2337
7227,3.2337
7228,3.2337
7229,3.2337
7230,3.2337
7231,3.2337
7232,3.2337
7233,3.2337
7234,3.2337
7235,3.2337
7236,3.2337
7237,3.2337
7238,3.2337
7239,3.2337
7240,3.2337
7241,3.2337
7242,3.2337
7243,3.2337
7244,3.2337
7245,3.2337
7246,3.2337
7247,3.2337
7248,3.2337
7249,3.2337
7250,3.2337
7251,3.2337
7252,3.2337
7253,3.2337
7254,3.2337
7255,3.2337
7256,3.2337
7257,3.2337
7258,3.2337
7259,3.2337
7260,3.2337
7261,3.2337
7262,3.2337
7263,3.2337
7264,3.2337
7265,3.2337
7266,3.2337
7267,3.2337
7268,3.2337
7269,3.2337
7270,3.2337
7271,3.2337
7272,3.4272
7273,3.4272
7274,3.4272
7275,3.4272
7276,3.4272
7277,3.4272
7278,3.4272
7279,3.4272
7280,3.4272
7281,3.4272
7282,3.4272
7283,3.4272
7284,3.4272
7285,3.4272
7286,3.4272
7287,3.4272
7288,3.4272
7289,3.4272
7290,3.4272
7291,3.4272
7292,3.4272
7293,3.4272
7294,3.4272
7295,3.4272
7296,3.4272
7297,3.4272
7298,3.4272
7299,3.4272
7300,3.4272
7301,3.4272
7302,3.4272
7303,3.4272
7304,3.4272
7305,3.4272
7306,3.4272
7307,3.4272
7308,3.4272
7309,3.4272
7310,3.4272
7311,3.4272
7312,3.4272
7313,3.4272
7314,3.4272
7315,3.4272
7316,3.4272
7317,3.4272
7318,3.4272
7319,3.4272
7320,3.4272
7321,3.4272
7322,3.4272
7323,3.4272
7324,3.4272
7325,3.4272
7326,3.4272
7327,3.4272
7328,3.4272
7329,3.4272
7330,3.4272
7331,3.4272
7332,3.4272
7333,3.4272
7334,3.4272
7335,3.4272
7336,3.4272
7337,3.4272
7338,3.4272
7339,3.4272
7340,3.4272
7341,3.4272
7342,3.4272
7343,3.4272
7344,3.4272
7345,3.4272
7346,3.4272
7347,3.4272
7348,3.4272
7349,3.4272
7350,3.4272
7351,3.4272
7352,3.4272
7353,3.4272
7354,3.4272
7355,3.4272
7356,3.4272
7357,3.4272
7358,3.4272
7359,3.4272
7360,3.4272
7361,3.4272
7362,3.4272
7363,3.4272
7364,3.4272
7365,3.4272
7366,3.4272
7367,3.4272
7368,3.4272
7369,3.4272
7370,3.4272
7371,3.4272
7372,3.4272
