,profile
7373,3.4272
7374,3.4272
7375,3.4272
7376,3.4272
7377,3.4272
7378,3.4272
7379,3.4272
7380,3.4272
7381,3.4272
7382,3.4272
7383,3.4272
7384,3.4272
7385,3.4272
7386,3.4272
7387,3.4272
7388,3.4272
7389,3.4272
7390,3.4272
7391,3.4272
7392,3.4272
7393,3.4272
7394,3.4272
7395,3.4272
7396,3.4272
7397,3.4272
7398,3.4272
7399,3.4272
7400,3.4272
7401,3.4272
7402,3.4272
7403,3.4272
7404,3.4272
7405,3.4272
7406,3.4272
7407,3.4272
7408,3.4272
7409,3.4272
7410,3.4272
7411,3.4272
7412,3.4272
7413,3.4272
7414,3.4272
7415,3.4272
7416,3.4272
7417,3.4272
7418,3.4272
7419,3.4272
7420,3.4272
7421,3.4272
7422,3.4272
7423,3.4272
7424,3.4272
7425,3.4272
7426,3.4272
7427,3.4272
7428,3.4272
7429,3.4272
7430,3.4272
7431,3.4272
7432,3.4272
7433,3.4272
7434,3.4272
7435,3.4272
7436,3.4272
7437,3.4272
7438,3.4272
7439,3.4272
7440,3.4272
7441,3.4272
7442,3.4272
7443,3.4272
7444,3.4272
7445,3.4272
7446,3.4272
7447,3.4272
7448,3.4272
7449,3.4272
7450,3.4272
7451,3.4272
7452,3.4272
7453,3.4272
7454,3.4272
7455,3.4272
7456,3.4272
7457,3.4272
7458,3.4272
7459,3.4272
7460,3.4272
7461,3.4272
7462,3.4272
7463,3.4272
7464,3.4272
7465,3.4272
7466,3.4272
7467,3.4272
7468,3.4272
7469,3.4272
7470,3.4272
7471,3.4272
7472,3.4272
7473,3.4272
7474,3.4272
7475,3.4272
7476,3.4272
7477,3.4272
7478,3.4272
7479,3.4272
7480,3.4272
7481,3.4272
7482,3.4272
7483,3.4272
7484,3.4272
7485,3.4272
7486,3.4272
7487,3.4272
7488,3.4272
7489,3.4272
7490,3.4272
7491,3.4272
7492,3.4272
7493,3.4272
7494,3.4272
7495,3.4272
7496,3.4272
7497,3.4272
7498,3.4272
7499,3.4272
7500,3.4272
7501,3.4272
7502,3.4272
7503,3.4272
7504,3.4272
7505,3.4272
7506,3.4272
7507,3.4272
7508,3.4272
7509,3.4272
7510,3.4272
7511,3.4272
7512,3.4272
7513,3.4272
7514,3.4272
7515,3.4272
7516,3.4272
7517,3.4272
7518,3.4272
7519,3.4272
7520,3.4272
7521,3.4272
7522,3.4272
7523,3.4272
7524,3.4272
7525,3.4272
7526,3.4272
7527,3.4272
7528,3.4272
7529,3.4272
7530,3.4272
7531,3.4272
7532,3.4272
7533,3.4272
7534,3.4272
7535,3.4272
7536,3.4272
7537,3.4272
7538,3.4272
7539,3.4272
7540,3.4272
7541,3.4272
7542,3.4272
7543,3.4272
7544,3.4272
7545,3.4272
7546,3.4272
7547,3.4272
7548,3.4272
7549,3.4272
7550,3.4272
7551,3.4272
7552,3.4272
7553,3.4272
7554,3.4272
7555,3.4272
7556,3.4272
7557,3.4272
7558,3.4272
7559,3.4272
7560,3.4272
7561,3.4272
7562,3.4272
7563,3.4272
7564,3.4272
7565,3.4272
7566,3.4272
7567,3.4272
7568,3.4272
7569,3.4272
7570,3.4272
7571,3.4272
7572,3.4272
7573,3.4272
7574,3.4272
7575,3.4272
7576,3.4272
7577,3.4272
7578,3.4272
7579,3.4272
7580,3.4272
7581,3.4272
7582,3.4272
7583,3.4272
7584,3.4272
7585,3.4272
7586,3.4272
7587,3.4272
7588,3.4272
7589,3.4272
7590,3.4272
7591,3.4272
7592,3.4272
7593,3.4272
7594,3.4272
7595,3.4272
7596,3.4272
7597,3.4272
7598,3.4272
7599,3.4272
7600,3.4272
7601,3.4272
7602,3.4272
7603,3.4272
7604,3.4272
7605,3.4272
7606,3.4272
7607,3.4272
7608,3.4272
7609,3.4272
7610,3.4272
7611,3.4272
7612,3.4272
7613,3.4272
7614,3.4272
7615,3.4272
7616,3.4272
7617,3.4272
7618,3.4272
7619,3.4272
7620,3.4272
7621,3.4272
7622,3.4272
7623,3.4272
7624,3.4272
7625,3.4272
7626,3.4272
7627,3.4272
7628,3.4272
7629,3.4272
7630,3.4272
7631,3.4272
7632,3.4272
7633,3.4272
7634,3.4272
7635,3.4272
7636,3.4272
7637,3.4272
7638,3.4272
7639,3.4272
7640,3.4272
7641,3.4272
7642,3.4272
7643,3.4272
7644,3.4272
7645,3.4272
7646,3.4272
7647,3.4272
7648,3.4272
7649,3.4272
7650,3.4272
7651,3.4272
7652,3.4272
7653,3.4272
7654,3.4272
7655,3.4272
7656,3.4272
7657,3.4272
7658,3.4272
7659,3.4272
7660,3.4272
7661,3.4272
7662,3.4272
7663,3.4272
7664,3.4272
7665,3.4272
7666,3.4272
7667,3.4272
7668,3.4272
7669,3.4272
7670,3.4272
7671,3.4272
7672,3.4272
7673,3.4272
7674,3.4272
7675,3.4272
7676,3.4272
7677,3.4272
7678,3.4272
7679,3.4272
7680,3.4272
7681,3.4272
7682,3.4272
7683,3.4272
7684,3.4272
7685,3.4272
7686,3.4272
7687,3.4272
7688,3.4272
7689,3.4272
7690,3.4272
7691,3.4272
7692,3.4272
7693,3.4272
7694,3.4272
7695,3.4272
7696,3.4272
7697,3.4272
7698,3.4272
7699,3.4272
7700,3.4272
7701,3.4272
7702,3.4272
7703,3.4272
7704,3.4272
7705,3.4272
7706,3.4272
7707,3.4272
7708,3.4272
7709,3.4272
7710,3.4272
7711,3.4272
7712,3.4272
7713,3.4272
7714,3.4272
7715,3.4272
7716,3.4272
7717,3.4272
7718,3.4272
7719,3.4272
7720,3.4272
7721,3.4272
7722,3.4272
7723,3.4272
7724,3.4272
7725,3.4272
7726,3.4272
7727,3.4272
7728,3.4272
7729,3.4272
7730,3.4272
7731,3.4272
7732,3.4272
7733,3.4272
7734,3.4272
7735,3.4272
7736,3.4272
7737,3.4272
7738,3.4272
7739,3.4272
7740,3.4272
7741,3.4272
7742,3.4272
7743,3.4272
7744,3.4272
7745,3.4272
7746,3.4272
7747,3.4272
7748,3.4272
7749,3.4272
7750,3.4272
7751,3.4272
7752,3.4272
7753,3.4272
7754,3.4272
7755,3.4272
7756,3.4272
7757,3.4272
7758,3.4272
7759,3.4272
7760,3.4272
7761,3.4272
7762,3.4272
7763,3.4272
7764,3.4272
7765,3.4272
7766,3.4272
7767,3.4272
7768,3.4272
7769,3.4272
7770,3.4272
7771,3.4272
7772,3.4272
7773,3.4272
7774,3.4272
7775,3.4272
7776,3.4272
7777,3.4272
7778,3.4272
7779,3.4272
7780,3.4272
7781,3.4272
7782,3.4272
7783,3.4272
7784,3.4272
7785,3.4272
7786,3.4272
7787,3.4272
7788,3.4272
7789,3.4272
7790,3.4272
7791,3.4272
7792,3.4272
7793,3.4272
7794,3.4272
7795,3.4272
7796,3.4272
7797,3.4272
7798,3.4272
7799,3.4272
7800,3.4272
7801,3.4272
7802,3.4272
7803,3.4272
7804,3.4272
7805,3.4272
7806,3.4272
7807,3.4272
7808,3.4272
7809,3.4272
7810,3.4272
7811,3.4272
7812,3.4272
7813,3.4272
7814,3.4272
7815,3.4272
7816,3.4272
7817,3.4272
7818,3.4272
7819,3.4272
7820,3.4272
7821,3.4272
7822,3.4272
7823,3.4272
7824,3.4272
7825,3.4272
7826,3.4272
7827,3.4272
7828,3.4272
7829,3.4272
7830,3.4272
7831,3.4272
7832,3.4272
7833,3.4272
7834,3.4272
7835,3.4272
7836,3.4272
7837,3.4272
7838,3.4272
7839,3.4272
7840,3.4272
7841,3.4272
7842,3.4272
7843,3.4272
7844,3.4272
7845,3.4272
7846,3.4272
7847,3.4272
7848,3.4272
7849,3.4272
7850,3.4272
7851,3.4272
7852,3.4272
7853,3.4272
7854,3.4272
7855,3.4272
7856,3.4272
7857,3.4272
7858,3.4272
7859,3.4272
7860,3.4272
7861,3.4272
7862,3.4272
7863,3.4272
7864,3.4272
7865,3.4272
7866,3.4272
7867,3.4272
7868,3.4272
7869,3.4272
7870,3.4272
7871,3.4272
7872,3.4272
7873,3.4272
7874,3.4272
7875,3.4272
7876,3.4272
7877,3.4272
7878,3.4272
7879,3.4272
7880,3.4272
7881,3.4272
7882,3.4272
7883,3.4272
7884,3.4272
7885,3.4272
7886,3.4272
7887,3.4272
7888,3.4272
7889,3.4272
7890,3.4272
7891,3.4272
7892,3.4272
7893,3.4272
7894,3.4272
7895,3.4272
7896,3.4272
7897,3.4272
7898,3.4272
7899,3.4272
7900,3.4272
7901,3.4272
7902,3.4272
7903,3.4272
7904,3.4272
7905,3.4272
7906,3.4272
7907,3.4272
7908,3.4272
7909,3.4272
7910,3.4272
7911,3.4272
7912,3.4272
7913,3.4272
7914,3.4272
7915,3.4272
7916,3.4272
7917,3.4272
7918,3.4272
7919,3.4272
7920,3.4272
7921,3.4272
7922,3.4272
7923,3.4272
7924,3.4272
7925,3.4272
7926,3.4272
7927,3.4272
7928,3.4272
7929,3.4272
7930,3.4272
7931,3.4272
7932,3.4272
7933,3.4272
7934,3.4272
7935,3.4272
7936,3.4272
7937,3.4272
7938,3.4272
7939,3.4272
7940,3.4272
7941,3.4272
7942,3.4272
7943,3.4272
7944,3.4272
7945,3.4272
7946,3.4272
7947,3.4272
7948,3.4272
7949,3.4272
7950,3.4272
7951,3.4272
7952,3.4272
7953,3.4272
7954,3.4272
7955,3.4272
7956,3.4272
7957,3.4272
7958,3.4272
7959,3.4272
7960,3.4272
7961,3.4272
7962,3.4272
7963,3.4272
7964,3.4272
7965,3.4272
7966,3.4272
7967,3.4272
7968,3.4272
7969,3.4272
7970,3.4272
7971,3.4272
7972,3.4272
7973,3.4272
7974,3.4272
7975,3.4272
7976,3.4272
7977,3.4272
7978,3.4272
7979,3.4272
7980,3.4272
7981,3.4272
7982,3.4272
7983,3.4272
7984,3.4272
7985,3.4272
7986,3.4272
7987,3.4272
7988,3.4272
7989,3.4272
7990,3.4272
7991,3.4272
7992,3.7654
7993,3.7654
7994,3.7654
7995,3.7654
7996,3.7654
7997,3.7654
7998,3.7654
7999,3.7654
8000,3.7654
8001,3.7654
8002,3.7654
8003,3.7654
8004,3.7654
8005,3.7654
8006,3.7654
8007,3.7654
8008,3.7654
8009,3.7654
8010,3.7654
8011,3.7654
8012,3.7654
8013,3.7654
8014,3.7654
8015,3.7654
8016,3.7654
8017,3.7654
8018,3.7654
8019,3.7654
8020,3.7654
8021,3.7654
8022,3.7654
8023,3.7654
8024,3.7654
8025,3.7654
8026,3.7654
8027,3.7654
8028,3.7654
8029,3.7654
8030,3.7654
8031,3.7654
8032,3.7654
8033,3.7654
8034,3.7654
8035,3.7654
8036,3.7654
8037,3.7654
8038,3.7654
8039,3.7654
8040,3.7654
8041,3.7654
8042,3.7654
8043,3.7654
8044,3.7654
8045,3.7654
8046,3.7654
8047,3.7654
8048,3.7654
8049,3.7654
8050,3.7654
8051,3.7654
8052,3.7654
8053,3.7654
8054,3.7654
8055,3.7654
8056,3.7654
8057,3.7654
8058,3.7654
8059,3.7654
8060,3.7654
8061,3.7654
8062,3.7654
8063,3.7654
8064,3.7654
8065,3.7654
8066,3.7654
8067,3.7654
8068,3.7654
8069,3.7654
8070,3.7654
8071,3.7654
8072,3.7654
8073,3.7654
8074,3.7654
8075,3.7654
8076,3.7654
8077,3.7654
8078,3.7654
8079,3.7654
8080,3.7654
8081,3.7654
8082,3.7654
8083,3.7654
8084,3.7654
8085,3.7654
8086,3.7654
8087,3.7654
8088,3.7654
8089,3.7654
8090,3.7654
8091,3.7654
8092,3.7654
8093,3.7654
8094,3.7654
8095,3.7654
8096,3.7654
8097,3.7654
8098,3.7654
8099,3.7654
8100,3.7654
8101,3.7654
8102,3.7654
8103,3.7654
8104,3.7654
8105,3.7654
8106,3.7654
8107,3.7654
8108,3.7654
8109,3.7654
8110,3.7654
8111,3.7654
8112,3.7654
8113,3.7654
8114,3.7654
8115,3.7654
8116,3.7654
8117,3.7654
8118,3.7654
8119,3.7654
8120,3.7654
8121,3.7654
8122,3.7654
8123,3.7654
8124,3.7654
8125,3.7654
8126,3.7654
8127,3.7654
8128,3.7654
8129,3.7654
8130,3.7654
8131,3.7654
8132,3.7654
8133,3.7654
8134,3.7654
8135,3.7654
8136,3.7654
8137,3.7654
8138,3.7654
8139,3.7654
8140,3.7654
8141,3.7654
8142,3.7654
8143,3.7654
8144,3.7654
8145,3.7654
8146,3.7654
8147,3.7654
8148,3.7654
8149,3.7654
8150,3.7654
8151,3.7654
8152,3.7654
8153,3.7654
8154,3.7654
8155,3.7654
8156,3.7654
8157,3.7654
8158,3.7654
8159,3.7654
8160,3.7654
8161,3.7654
8162,3.7654
8163,3.7654
8164,3.7654
8165,3.7654
8166,3.7654
8167,3.7654
8168,3.7654
8169,3.7654
8170,3.7654
8171,3.7654
8172,3.7654
8173,3.7654
8174,3.7654
8175,3.7654
8176,3.7654
8177,3.7654
8178,3.7654
8179,3.7654
8180,3.7654
8181,3.7654
8182,3.7654
8183,3.7654
8184,3.7654
8185,3.7654
8186,3.7654
8187,3.7654
8188,3.7654
8189,3.7654
8190,3.7654
8191,3.7654
8192,3.7654
8193,3.7654
8194,3.7654
8195,3.7654
8196,3.7654
8197,3.7654
8198,3.7654
8199,3.7654
8200,3.7654
8201,3.7654
8202,3.7654
8203,3.7654
8204,3.7654
8205,3.7654
8206,3.7654
8207,3.7654
8208,3.7654
8209,3.7654
8210,3.7654
8211,3.7654
8212,3.7654
8213,3.7654
8214,3.7654
8215,3.7654
8216,3.7654
8217,3.7654
8218,3.7654
8219,3.7654
8220,3.7654
8221,3.7654
8222,3.7654
8223,3.7654
8224,3.7654
8225,3.7654
8226,3.7654
8227,3.7654
8228,3.7654
8229,3.7654
8230,3.7654
8231,3.7654
8232,3.7654
8233,3.7654
8234,3.7654
8235,3.7654
8236,3.7654
8237,3.7654
8238,3.7654
8239,3.7654
8240,3.7654
8241,3.7654
8242,3.7654
8243,3.7654
8244,3.7654
8245,3.7654
8246,3.7654
8247,3.7654
8248,3.7654
8249,3.7654
8250,3.7654
8251,3.7654
8252,3.7654
8253,3.7654
8254,3.7654
8255,3.7654
8256,3.7654
8257,3.7654
8258,3.7654
8259,3.7654
8260,3.7654
8261,3.7654
8262,3.7654
8263,3.7654
8264,3.7654
8265,3.7654
8266,3.7654
8267,3.7654
8268,3.7654
8269,3.7654
8270,3.7654
8271,3.7654
8272,3.7654
8273,3.7654
8274,3.7654
8275,3.7654
8276,3.7654
8277,3.7654
8278,3.7654
8279,3.7654
8280,3.7654
8281,3.7654
8282,3.7654
8283,3.7654
8284,3.7654
8285,3.7654
8286,3.7654
8287,3.7654
8288,3.7654
8289,3.7654
8290,3.7654
8291,3.7654
8292,3.7654
8293,3.7654
8294,3.7654
8295,3.7654
8296,3.7654
8297,3.7654
8298,3.7654
8299,3.7654
8300,3.7654
8301,3.7654
8302,3.7654
8303,3.7654
8304,3.7654
8305,3.7654
8306,3.7654
8307,3.7654
8308,3.7654
8309,3.7654
8310,3.7654
8311,3.7654
8312,3.7654
8313,3.7654
8314,3.7654
8315,3.7654
8316,3.7654
8317,3.7654
8318,3.7654
8319,3.7654
8320,3.7654
8321,3.7654
8322,3.7654
8323,3.7654
8324,3.7654
8325,3.7654
8326,3.7654
8327,3.7654
8328,3.7654
8329,3.7654
8330,3.7654
8331,3.7654
8332,3.7654
8333,3.7654
8334,3.7654
8335,3.7654
8336,3.7654
8337,3.7654
8338,3.7654
8339,3.7654
8340,3.7654
8341,3.7654
8342,3.7654
8343,3.7654
8344,3.7654
8345,3.7654
8346,3.7654
8347,3.7654
8348,3.7654
8349,3.7654
8350,3.7654
8351,3.7654
8352,3.7654
8353,3.7654
8354,3.7654
8355,3.7654
8356,3.7654
8357,3.7654
8358,3.7654
8359,3.7654
8360,3.7654
8361,3.7654
8362,3.7654
8363,3.7654
8364,3.7654
8365,3.7654
8366,3.7654
8367,3.7654
8368,3.7654
8369,3.7654
8370,3.7654
8371,3.7654
8372,3.7654
8373,3.7654
8374,3.7654
8375,3.7654
8376,3.7654
8377,3.7654
8378,3.7654
8379,3.7654
8380,3.7654
8381,3.7654
8382,3.7654
8383,3.7654
8384,3.7654
8385,3.7654
8386,3.7654
8387,3.7654
8388,3.7654
8389,3.7654
8390,3.7654
8391,3.7654
8392,3.7654
8393,3.7654
8394,3.7654
8395,3.7654
8396,3.7654
8397,3.7654
8398,3.7654
8399,3.7654
8400,3.7654
8401,3.7654
8402,3.7654
8403,3.7654
8404,3.7654
8405,3.7654
8406,3.7654
8407,3.7654
8408,3.7654
8409,3.7654
8410,3.7654
8411,3.7654
8412,3.7654
8413,3.7654
8414,3.7654
8415,3.7654
8416,3.7654
8417,3.7654
8418,3.7654
8419,3.7654
8420,3.7654
8421,3.7654
8422,3.7654
8423,3.7654
8424,3.7654
8425,3.7654
8426,3.7654
8427,3.7654
8428,3.7654
8429,3.7654
8430,3.7654
8431,3.7654
8432,3.7654
8433,3.7654
8434,3.7654
8435,3.7654
8436,3.7654
8437,3.7654
8438,3.7654
8439,3.7654
8440,3.7654
8441,3.7654
8442,3.7654
8443,3.7654
8444,3.7654
8445,3.7654
8446,3.7654
8447,3.7654
8448,3.7654
8449,3.7654
8450,3.7654
8451,3.7654
8452,3.7654
8453,3.7654
8454,3.7654
8455,3.7654
8456,3.7654
8457,3.7654
8458,3.7654
8459,3.7654
8460,3.7654
8461,3.7654
8462,3.7654
8463,3.7654
8464,3.7654
8465,3.7654
8466,3.7654
8467,3.7654
8468,3.7654
8469,3.7654
8470,3.7654
8471,3.7654
8472,3.7654
8473,3.7654
8474,3.7654
8475,3.7654
8476,3.7654
8477,3.7654
8478,3.7654
8479,3.7654
8480,3.7654
8481,3.7654
8482,3.7654
8483,3.7654
8484,3.7654
8485,3.7654
8486,3.7654
8487,3.7654
8488,3.7654
8489,3.7654
8490,3.7654
8491,3.7654
8492,3.7654
8493,3.7654
8494,3.7654
8495,3.7654
8496,3.7654
8497,3.7654
8498,3.7654
8499,3.7654
8500,3.7654
8501,3.7654
8502,3.7654
8503,3.7654
8504,3.7654
8505,3.7654
8506,3.7654
8507,3.7654
8508,3.7654
8509,3.7654
8510,3.7654
8511,3.7654
8512,3.7654
8513,3.7654
8514,3.7654
8515,3.7654
8516,3.7654
8517,3.7654
8518,3.7654
8519,3.7654
8520,3.7654
8521,3.7654
8522,3.7654
8523,3.7654
8524,3.7654
8525,3.7654
8526,3.7654
8527,3.7654
8528,3.7654
8529,3.7654
8530,3.7654
8531,3.7654
8532,3.7654
8533,3.7654
8534,3.7654
8535,3.7654
8536,3.7654
8537,3.7654
8538,3.7654
8539,3.7654
8540,3.7654
8541,3.7654
8542,3.7654
8543,3.7654
8544,3.7654
8545,3.7654
8546,3.7654
8547,3.7654
8548,3.7654
8549,3.7654
8550,3.7654
8551,3.7654
8552,3.7654
8553,3.7654
8554,3.7654
8555,3.7654
8556,3.7654
8557,3.7654
8558,3.7654
8559,3.7654
8560,3.7654
8561,3.7654
8562,3.7654
8563,3.7654
8564,3.7654
8565,3.7654
8566,3.7654
8567,3.7654
8568,3.7654
8569,3.7654
8570,3.7654
8571,3.7654
8572,3.7654
8573,3.7654
8574,3.7654
8575,3.7654
8576,3.7654
8577,3.7654
8578,3.7654
8579,3.7654
8580,3.7654
8581,3.7654
8582,3.7654
8583,3.7654
8584,3.7654
8585,3.7654
8586,3.7654
8587,3.7654
8588,3.7654
8589,3.7654
8590,3.7654
8591,3.7654
8592,3.7654
8593,3.7654
8594,3.7654
8595,3.7654
8596,3.7654
8597,3.7654
8598,3.7654
8599,3.7654
8600,3.7654
8601,3.7654
8602,3.7654
8603,3.7654
8604,3.7654
8605,3.7654
8606,3.7654
8607,3.7654
8608,3.7654
8609,3.7654
8610,3.7654
8611,3.7654
8612,3.7654
8613,3.7654
8614,3.7654
8615,3.7654
8616,3.7654
8617,3.7654
8618,3.7654
8619,3.7654
8620,3.7654
8621,3.7654
8622,3.7654
8623,3.7654
8624,3.7654
8625,3.7654
8626,3.7654
8627,3.7654
8628,3.7654
8629,3.7654
8630,3.7654
8631,3.7654
8632,3.7654
8633,3.7654
8634,3.7654
8635,3.7654
8636,3.7654
8637,3.7654
8638,3.7654
8639,3.7654
8640,3.7654
8641,3.7654
8642,3.7654
8643,3.7654
8644,3.7654
8645,3.7654
8646,3.7654
8647,3.7654
8648,3.7654
8649,3.7654
8650,3.7654
8651,3.7654
8652,3.7654
8653,3.7654
8654,3.7654
8655,3.7654
8656,3.7654
8657,3.7654
8658,3.7654
8659,3.7654
8660,3.7654
8661,3.7654
8662,3.7654
8663,3.7654
8664,3.7654
8665,3.7654
8666,3.7654
8667,3.7654
8668,3.7654
8669,3.7654
8670,3.7654
8671,3.7654
8672,3.7654
8673,3.7654
8674,3.7654
8675,3.7654
8676,3.7654
8677,3.7654
8678,3.7654
8679,3.7654
8680,3.7654
8681,3.7654
8682,3.7654
8683,3.7654
8684,3.7654
8685,3.7654
8686,3.7654
8687,3.7654
8688,3.7654
8689,3.7654
8690,3.7654
8691,3.7654
8692,3.7654
8693,3.7654
8694,3.7654
8695,3.7654
8696,3.7654
8697,3.7654
8698,3.7654
8699,3.7654
8700,3.7654
8701,3.7654
8702,3.7654
8703,3.7654
8704,3.7654
8705,3.7654
8706,3.7654
8707,3.7654
8708,3.7654
8709,3.7654
8710,3.7654
8711,3.7654
8712,3.7654
8713,3.7654
8714,3.7654
8715,3.7654
8716,3.7654
8717,3.7654
8718,3.7654
8719,3.7654
8720,3.7654
8721,3.7654
8722,3.7654
8723,3.7654
8724,3.7654
8725,3.7654
8726,3.7654
8727,3.7654
8728,3.7654
8729,3.7654
8730,3.7654
8731,3.7654
8732,3.7654
8733,3.7654
8734,3.7654
8735,3.7654
8736,3.8446
8737,3.8446
8738,3.8446
8739,3.8446
8740,3.8446
8741,3.8446
8742,3.8446
8743,3.8446
8744,3.8446
8745,3.8446
8746,3.8446
8747,3.8446
8748,3.8446
8749,3.8446
8750,3.8446
8751,3.8446
8752,3.8446
8753,3.8446
8754,3.8446
8755,3.8446
8756,3.8446
8757,3.8446
8758,3.8446
8759,3.8446
